,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
4,1839,BNB,BNB,bnb,944,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-10T16:01:00.000Z,290.7431380015191,1237188982.2693493,49.0652,-1.85891568,-0.02690511,-1.61601614,0.77755925,-27.21219686,-22.93299754,47471659967.320625,3.9334,48006564939.04,2022-06-10T16:01:00.000Z,,,,,,2022-06-10 17:03:12.388059
5,2010,Cardano,ADA,cardano,454,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33752565071.288,34512850428.993,,6,,,2022-06-10T16:01:00.000Z,0.5876230000779031,1100716380.602635,-14.1693,-0.45961077,-8.3061667,7.587062,2.59114333,-37.49661148,-26.02325624,19833783547.514896,1.6435,26443035003.51,2022-06-10T16:01:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-10 17:03:12.388059
6,52,XRP,XRP,xrp,737,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,2022-06-10T16:02:00.000Z,0.3881623765979659,1245721806.3005936,31.195,-0.54066408,-3.15864954,0.0267687,-13.1702483,-44.97907045,-50.96708625,18764973052.74349,1.5541,38816237659.8,2022-06-10T16:02:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-10 17:03:12.388059
7,4687,Binance USD,BUSD,binance-usd,3831,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17977306386.449257,17977306386.449257,,8,,,2022-06-10T16:02:00.000Z,1.0018559292473448,4596698649.456175,1.0838,0.16029935,0.10544152,0.11014299,-0.07409743,0.26630999,0.11471304,18010670995.160347,1.4913,18010670995.16,2022-06-10T16:02:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-10 17:03:12.388059
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,341911443.5438816,511616946.142289,,9,,,2022-06-10T16:01:00.000Z,37.986721027956584,1183781754.0603452,-0.9811,-0.82464768,-5.77759419,-0.15513727,-31.78592466,-62.66049039,-53.58073624,12988094622.167356,1.0756,19434650206.28,2022-06-10T16:01:00.000Z,,,,,,2022-06-10 17:03:12.388059
9,74,Dogecoin,DOGE,dogecoin,483,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-10T16:02:00.000Z,0.07691807775105694,389430815.2813974,46.8425,-0.26808106,-3.8122253,-3.93398072,-14.4497336,-45.13773403,-33.84267447,10204780163.711403,0.8455,10204780163.71,2022-06-10T16:02:00.000Z,,,,,,2022-06-10 17:03:12.388059
10,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,8008257645.138156,2022-06-10T16:02:00.000Z,8.850176942408785,434172708.6560889,26.3166,-0.36853542,-4.88414824,-4.42154598,-10.12948398,-49.97504606,-51.61585266,8740251682.033056,0.7238,9764430942.91,2022-06-10T16:02:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-10 17:03:12.388059
11,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,448,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273401.60490986,273401.60490986,,12,,,2022-06-10T16:01:00.000Z,29427.75102991228,240304142.00406268,6.356,-0.4668824,-2.74631093,-0.2247704,-4.82190928,-27.79661302,-24.63189248,8045594360.465803,0.6667,8045594360.47,2022-06-10T16:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-10 17:03:12.388059
12,1958,TRON,TRX,tron,618,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92791257179.18962,92791285063.07668,,13,71659659264.0,5725332636.170112,2022-06-10T16:01:00.000Z,0.07989617443026796,721975400.7591696,4.5706,0.1319738,-1.72761484,-1.37130856,4.76282946,35.45586613,33.34751391,7413666469.192389,0.6143,7413668697.01,2022-06-10T16:01:00.000Z,,,,,,2022-06-10 17:03:12.388059
13,4943,Dai,DAI,multi-collateral-dai,992,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6995705506.265276,6995705506.265276,,14,,,2022-06-10T16:02:00.000Z,0.9997281739022132,224720468.10991076,49.0956,-0.05687838,-0.08748777,-0.0005689,0.14521874,0.05628659,-0.02565456,6993803890.936242,0.5791,6993803890.94,2022-06-10T16:02:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-10 17:03:12.388059
14,5805,Avalanche,AVAX,avalanche,266,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,280965771.39049345,404229626.49901325,,15,,,2022-06-10T16:01:00.000Z,22.969805011752083,497828626.76243573,-21.3643,-0.91540907,-7.32948812,0.79794199,-33.24636884,-69.59878304,-68.0961893,6453728983.816147,0.5347,16538259608.46,2022-06-10T16:01:00.000Z,1839.0,BNB,BNB,bnb,0x1ce0c2827e2ef14d5c4f29a091d735a204794041,2022-06-10 17:03:12.388059
0,1,Bitcoin,BTC,bitcoin,9528,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19063850.0,19063850.0,,1,,,2022-06-10T17:30:00.000Z,29104.21429042742,28002095930.92062,25.5569,-0.33601098,-3.87695952,-1.44477182,-2.93254492,-28.1837355,-25.62167695,554838375600.5647,46.6647,611188500098.98,2022-06-10T17:30:00.000Z,,,,,,2022-06-10 18:31:08.404953
1,1027,Ethereum,ETH,ethereum,5745,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121121661.624,121121661.624,,2,,,2022-06-10T17:29:00.000Z,1688.0988311637243,17149306553.245504,38.5087,-1.5122771,-6.49528198,-3.79283187,-22.67209666,-43.96377979,-35.01258989,204465335416.08252,17.1963,204465335416.08,2022-06-10T17:29:00.000Z,,,,,,2022-06-10 18:31:08.404953
2,825,Tether,USDT,tether,34566,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72497481448.78677,79710622660.05101,,3,,,2022-06-10T17:29:00.000Z,0.9993405921897941,47497355260.890205,9.7338,0.00491349,0.00563755,0.01514478,0.09220101,-0.1092977,-0.08377489,72449676043.29918,6.0934,79658060852.91,2022-06-10T17:29:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-10 18:31:08.404953
3,3408,USD Coin,USDC,usd-coin,4363,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53700459999.8181,53700459999.8181,,4,,,2022-06-10T17:29:00.000Z,1.000418980569393,4216160815.1902623,21.4663,0.0243051,0.01473644,0.0181852,0.01752987,0.09283223,0.05400082,53722959449.125496,4.5159,53722959449.13,2022-06-10T17:29:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-10 18:31:08.404953
4,1839,BNB,BNB,bnb,944,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-10T17:29:00.000Z,286.6100937798991,1305164200.7864673,55.8846,-0.53717927,-1.62880554,-3.43058791,2.16764902,-28.58249606,-24.10846112,46796829010.802505,3.9337,47324130068.23,2022-06-10T17:29:00.000Z,,,,,,2022-06-10 18:31:08.404953
5,2010,Cardano,ADA,cardano,454,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33752565071.288,34277702081.605,,6,,,2022-06-10T17:29:00.000Z,0.5829947980728936,1133678486.7338262,-10.0471,0.27585231,-9.78149933,4.98316598,5.09263957,-38.32199178,-26.97160737,19677569858.177746,1.6546,26234765913.28,2022-06-10T17:29:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-10 18:31:08.404953
6,52,XRP,XRP,xrp,737,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,2022-06-10T17:30:00.000Z,0.38236371266457975,1368939905.9076598,44.1942,-0.41596015,-4.85627673,-1.05354595,-11.4288415,-45.8508155,-51.61711223,18484647655.404408,1.5511,38236371266.46,2022-06-10T17:30:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-10 18:31:08.404953
7,4687,Binance USD,BUSD,binance-usd,3831,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17977306386.449257,17977306386.449257,,8,,,2022-06-10T17:29:00.000Z,1.0010866667924199,4847673190.032601,6.6411,-0.09467812,0.04823263,-0.01737946,0.02129163,0.10362501,0.02430913,17996841728.31657,1.5133,17996841728.32,2022-06-10T17:29:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-10 18:31:08.404953
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,341911406.1226404,511616946.142289,,9,,,2022-06-10T17:29:00.000Z,37.30130630299945,1194329231.6416712,-4.3817,-1.09526764,-8.83638982,-1.73519513,-28.65027374,-63.71237611,-54.46951406,12753742088.26985,1.0727,19083980417.86,2022-06-10T17:29:00.000Z,,,,,,2022-06-10 18:31:08.404953
9,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-10T17:30:00.000Z,0.0753291206378712,416937234.51135683,55.1791,-1.213245,-5.71015672,-6.05656275,-14.35056635,-46.28339961,-35.14953207,9993972009.065298,0.8401,9993972009.07,2022-06-10T17:30:00.000Z,,,,,,2022-06-10 18:31:08.404953
10,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,7995051712.638283,2022-06-10T17:29:00.000Z,8.835582651803719,450987657.943796,19.4711,0.69896666,-5.76694919,-5.63521331,-4.44759586,-50.18810146,-52.40737392,8725838662.515022,0.7339,9748329011.42,2022-06-10T17:29:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-10 18:31:08.404953
11,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,448,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273401.60490986,273401.60490986,,12,,,2022-06-10T17:29:00.000Z,29049.97723005361,256576125.91390428,13.2019,-0.83944528,-4.18420474,-1.53719982,-3.4290715,-28.38188116,-25.78015415,7942310397.291546,0.668,7942310397.29,2022-06-10T17:29:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-10 18:31:08.404953
12,1958,TRON,TRX,tron,618,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92790794203.08014,92790804972.40181,,13,71659659264.0,5690768214.294144,2022-06-10T17:29:00.000Z,0.07941383300929317,737129065.6857035,5.9993,-0.57920832,-2.51290669,-2.30804441,6.88624216,34.34665999,32.5027173,7368872635.643095,0.6194,7368873490.88,2022-06-10T17:29:00.000Z,,,,,,2022-06-10 18:31:08.404953
13,4943,Dai,DAI,multi-collateral-dai,992,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6994014487.563938,6994014487.563938,,14,,,2022-06-10T17:29:00.000Z,1.0005454847858786,243045818.762734,56.6641,0.05194679,0.02430585,0.0863109,0.22025576,0.12865642,0.03663313,6997829616.059118,0.5884,6997829616.06,2022-06-10T17:29:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-10 18:31:08.404953
14,5805,Avalanche,AVAX,avalanche,266,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,280971051.0789736,404229626.49901325,,15,,,2022-06-10T17:29:00.000Z,22.631838075392093,514107204.18320054,-20.9983,-0.64908975,-9.33880034,-1.44863386,-29.02390322,-70.1713909,-68.60992784,6358891331.892051,0.5345,16294923414.28,2022-06-10T17:29:00.000Z,1839.0,BNB,BNB,bnb,0x1ce0c2827e2ef14d5c4f29a091d735a204794041,2022-06-10 18:31:08.404953
0,1,Bitcoin,BTC,bitcoin,9528,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19064018.0,19064018.0,,1,,,2022-06-10T20:25:00.000Z,29167.620802864938,29358042053.94657,33.8797,0.59681577,-3.18795335,-1.49945741,-0.00418631,-26.72976569,-25.45361011,556052048002.9916,46.627,612520036860.16,2022-06-10T20:25:00.000Z,,,,,,2022-06-10 21:25:43.154014
1,1027,Ethereum,ETH,ethereum,5745,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121123654.9365,121123654.9365,,2,,,2022-06-10T20:24:00.000Z,1682.1356778375075,17930237016.358498,49.3772,0.49744707,-6.12388736,-4.3024133,-20.15902439,-43.81464728,-34.93402621,203746421398.76578,17.0899,203746421398.77,2022-06-10T20:24:00.000Z,,,,,,2022-06-10 21:25:43.154014
2,825,Tether,USDT,tether,34569,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72497481448.78677,79710622660.05101,,3,,,2022-06-10T20:25:00.000Z,0.999198362755677,49093170450.93554,15.0416,-0.00115717,-0.02138992,0.01126607,0.2728425,-0.11846531,-0.10553316,72439364767.53781,6.0743,79646723656.16,2022-06-10T20:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-10 21:25:43.154014
3,3408,USD Coin,USDC,usd-coin,4367,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53860276803.24546,53860276803.24546,,4,,,2022-06-10T20:24:00.000Z,1.0001615919355098,4439486228.193503,29.6033,0.00386726,0.0076956,-0.02998301,-0.03074075,0.07367543,0.02517375,53868980189.62119,4.5172,53868980189.62,2022-06-10T20:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-10 21:25:43.154014
4,1839,BNB,BNB,bnb,944,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-10T20:24:00.000Z,286.1710924019416,1341432235.7010794,63.2564,0.82907474,-0.96756519,-3.58023513,5.55514168,-27.97286851,-24.04712344,46725150193.95121,3.9182,47251643583.07,2022-06-10T20:24:00.000Z,,,,,,2022-06-10 21:25:43.154014
5,2010,Cardano,ADA,cardano,454,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33752565071.288,34512850428.993,,6,,,2022-06-10T20:24:00.000Z,0.5798011390408494,1149517496.6568837,-5.4696,0.31178562,-8.48172492,3.31274615,10.95012343,-38.63303673,-27.1527351,19569775673.88317,1.6411,26091051256.84,2022-06-10T20:24:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-10 21:25:43.154014
6,52,XRP,XRP,xrp,737,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,7,,,2022-06-10T20:25:00.000Z,0.3828733315412688,1419531689.721216,52.5068,0.15181606,-4.11268653,-1.30926206,-7.34225992,-45.41912311,-51.9588815,18509284212.33209,1.5516,38287333154.13,2022-06-10T20:25:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-10 21:25:43.154014
